Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
25/12/2004;07.00.00;2.0;647;179;5.6;383;276;1902;64;551;228;15.7;49.2;1.066
25/12/2004;08.00.00;2.1;647;160;6.1;383;309;1951;52;551;525;6.1;43.1;1.247
25/12/2004;09.00.00;3.3;992;458;9.8;383;90;2068;99;809;228;26.1;42.3;0.945
25/12/2004;10.00.00;0.7;647;214;3.5;383;218;1797;91;713;347;9.1;20.4;0.519
25/12/2004;11.00.00;2.1;647;202;4.0;383;237;1846;37;551;252;13.6;29.7;1.508
25/12/2004;12.00.00;4.8;1471;150;13.1;383;429;1594;58;551;563;26.3;30.4;1.343
25/12/2004;13.00.00;3.8;1132;241;11.5;383;364;1654;2;551;372;13.9;61.7;0.645
25/12/2004;14.00.00;4.0;1136;236;10.2;383;26;2116;48;551;228;17.4;59.0;1.367
25/12/2004;15.00.00;2.2;647;216;3.2;383;2;2054;81;732;228;22.7;52.8;1.448
25/12/2004;16.00.00;2.6;755;254;5.3;383;229;1877;184;1572;228;20.8;78.4;1.039
25/12/2004;17.00.00;3.6;1050;385;10.9;383;148;1791;147;1225;228;19.7;53.2;0.808
25/12/2004;18.00.00;4.3;993;161;15.1;470;98;1802;128;1081;228;13.3;50.1;1.172
25/12/2004;19.00.00;0.1;647;222;1.6;383;130;1980;216;1717;228;14.9;40.3;1.035
25/12/2004;20.00.00;0.3;647;156;4.2;383;334;1765;26;551;539;21.5;44.5;0.756
25/12/2004;21.00.00;4.0;1097;245;12.9;383;15;1963;109;892;228;15.7;34.3;1.491
25/12/2004;22.00.00;1.8;647;163;6.1;383;528;1715;210;1809;611;20.0;69.3;1.329
25/12/2004;23.00.00;1.2;647;168;3.4;383;136;1938;88;731;426;2.6;57.2;1.116
26/12/2004;00.00.00;0.4;647;79;0.9;383;342;1657;73;719;533;17.8;46.1;0.891
26/12/2004;01.00.00;1.4;647;227;8.6;383;143;1730;152;1354;228;22.3;45.5;1.522
26/12/2004;02.00.00;0.2;647;258;1.1;383;13;2036;86;687;228;23.3;70.6;0.745
26/12/2004;03.00.00;5.1;1357;394;16.9;452;223;1783;173;1350;239;16.3;60.9;1.211
26/12/2004;04.00.00;2.1;653;262;4.5;383;54;1945;152;1188;228;20.6;35.8;0.767
26/12/2004;05.00.00;2.1;647;175;7.4;383;268;1767;103;820;274;13.2;24.3;1.592
26/12/2004;06.00.00;3.0;860;88;10.8;383;242;1920;160;1202;278;29.3;45.1;0.813
26/12/2004;07.00.00;3.5;979;101;13.4;423;139;1955;101;858;228;15.3;53.5;0.876
26/12/2004;08.00.00;3.5;1024;94;12.4;383;269;1776;119;1031;295;28.2;19.9;0.916
26/12/2004;09.00.00;3.7;817;396;11.4;388;404;1666;141;980;452;17.1;19.3;0.653
26/12/2004;10.00.00;1.3;647;245;3.7;383;229;1839;94;897;312;8.7;42.2;1.747
26/12/2004;11.00.00;1.7;647;162;5.4;383;134;1997;185;1441;228;16.1;61.9;1.26
26/12/2004;12.00.00;3.2;739;126;10.5;383;307;1760;116;907;379;10.0;52.7;1.046
26/12/2004;13.00.00;1.4;647;136;7.1;383;313;1703;126;1039;494;15.8;50.7;0.787
26/12/2004;14.00.00;2.1;647;160;9.0;383;202;1741;49;551;328;9.8;43.3;1.224
26/12/2004;15.00.00;2.7;692;343;10.2;383;456;1628;82;609;652;16.2;64.8;0.566
26/12/2004;16.00.00;3.2;854;215;14.5;424;200;1744;120;900;228;25.9;61.0;0.478
26/12/2004;17.00.00;0.1;647;80;0.1;383;473;1648;154;1237;475;29.5;80.6;0.688
26/12/2004;18.00.00;3.2;962;437;9.2;383;145;1919;180;1400;228;13.1;46.6;1.318
26/12/2004;19.00.00;1.8;647;109;5.8;383;376;1794;62;551;484;23.8;69.2;1.343
26/12/2004;20.00.00;3.1;833;161;8.7;383;212;1813;73;551;228;30.2;42.6;1.042
26/12/2004;21.00.00;3.2;848;342;8.5;383;287;1852;53;551;371;8.7;43.2;0.917
26/12/2004;22.00.00;4.4;1038;257;10.6;383;2;2127;136;1003;228;4.3;54.6;0.984
26/12/2004;23.00.00;4.0;1143;173;12.3;383;577;1543;180;1527;666;6.9;45.5;1.268
27/12/2004;00.00.00;4.0;1204;101;14.7;383;294;1943;105;908;249;17.6;41.1;0.18
27/12/2004;01.00.00;4.2;1249;126;14.9;384;401;1793;115;755;515;0.6;58.3;1.164
27/12/2004;02.00.00;2.6;647;131;6.7;383;35;1933;119;1022;228;27.2;39.5;1.306
27/12/2004;03.00.00;2.2;647;218;7.5;383;272;2017;90;551;228;0.1;84.2;1.305
27/12/2004;04.00.00;3.4;945;236;13.5;383;218;1819;54;551;228;17.9;56.2;1.127
27/12/2004;05.00.00;3.2;955;203;7.1;383;84;2044;163;1393;228;20.6;58.3;1.224
27/12/2004;06.00.00;1.7;647;214;5.2;383;442;1696;120;919;437;23.5;55.5;1.634
27/12/2004;07.00.00;2.7;783;118;9.3;383;268;1809;86;818;278;27.0;80.9;0.738
27/12/2004;08.00.00;2.1;679;245;6.7;383;237;1914;257;2114;228;31.1;73.3;0.982
27/12/2004;09.00.00;1.0;647;339;4.8;383;341;1738;112;868;502;21.1;67.1;0.923
27/12/2004;10.00.00;4.0;1090;202;9.7;383;115;1901;30;551;228;13.2;74.4;1.472
27/12/2004;11.00.00;2.2;754;200;5.1;383;270;1779;144;1275;297;19.5;48.7;0.869
27/12/2004;12.00.00;5.0;1389;225;17.4;437;259;1700;24;551;366;21.2;67.7;0.649
27/12/2004;13.00.00;0.1;647;324;0.1;383;266;1872;135;934;342;19.9;54.3;0.721
27/12/2004;14.00.00;1.4;647;133;6.0;383;403;1624;134;998;508;14.2;69.6;0.389
27/12/2004;15.00.00;2.2;647;355;7.9;383;181;1871;179;1443;267;27.7;51.2;0.916
27/12/2004;16.00.00;3.7;1076;258;13.5;421;164;1869;64;551;228;14.9;52.7;0.958
27/12/2004;17.00.00;2.7;686;220;7.7;383;152;1926;98;982;228;17.0;31.5;0.478
27/12/2004;18.00.00;2.6;745;333;9.3;383;145;1882;109;825;246;11.3;25.6;0.758
27/12/2004;19.00.00;0.6;647;105;0.1;383;414;1646;154;1186;510;25.4;66.1;0.854
27/12/2004;20.00.00;0.5;647;267;0.9;383;235;1845;133;991;281;35.6;52.5;1.343
27/12/2004;21.00.00;2.6;752;258;8.4;383;402;1704;137;1173;491;27.6;56.5;0.661
27/12/2004;22.00.00;0.2;647;129;0.1;383;287;1685;171;1349;295;9.4;54.1;0.538
27/12/2004;23.00.00;1.4;647;261;4.9;383;112;1901;102;883;228;11.5;35.8;0.875
28/12/2004;00.00.00;2.9;744;244;6.8;383;15;2089;183;1558;228;5.5;29.6;1.298
28/12/2004;01.00.00;0.8;647;201;3.0;383;23;2177;108;899;228;20.4;67.4;0.919
28/12/2004;02.00.00;4.4;1263;299;17.6;383;109;1775;155;1272;228;21.9;57.4;1.183
28/12/2004;03.00.00;3.9;1203;163;9.8;383;402;1744;89;617;395;12.6;70.9;0.705
28/12/2004;04.00.00;0.1;647;243;0.3;383;445;1652;141;1011;421;13.6;31.0;1.136
28/12/2004;05.00.00;0.8;647;205;0.1;383;260;1744;168;1229;228;2.8;50.3;1.215
28/12/2004;06.00.00;0.1;647;159;0.1;383;387;1655;61;551;451;17.1;62.5;0.635
28/12/2004;07.00.00;1.1;647;265;4.8;383;161;1795;158;1450;321;12.4;79.6;0.696
28/12/2004;08.00.00;3.2;979;198;9.5;383;149;1771;121;927;228;12.5;56.8;0.19
28/12/2004;09.00.00;1.6;647;78;6.5;383;363;1739;210;1768;493;36.3;55.6;1.199
28/12/2004;10.00.00;2.8;839;46;9.7;383;271;1925;100;844;228;23.3;37.4;0.69
28/12/2004;11.00.00;0.1;647;292;0.2;383;358;1741;127;1019;491;17.8;46.0;0.899
28/12/2004;12.00.00;3.3;962;102;8.4;383;253;1810;105;824;249;19.8;26.7;0.928
28/12/2004;13.00.00;1.4;647;244;5.8;383;188;1799;144;1124;228;14.0;38.2;1.193
28/12/2004;14.00.00;2.2;736;223;7.5;383;212;1755;8;551;311;25.8;66.5;0.77
28/12/2004;15.00.00;2.0;647;182;3.4;383;292;1767;45;551;358;15.8;36.1;0.933
28/12/2004;16.00.00;0.4;647;403;0.1;383;282;1691;145;1229;358;9.3;49.7;1.487
28/12/2004;17.00.00;0.5;647;235;0.1;383;103;2007;114;880;228;31.0;40.6;1.632
28/12/2004;18.00.00;3.5;993;289;8.5;383;227;1771;16;551;420;11.7;54.0;1.222
28/12/2004;19.00.00;2.7;778;245;8.0;383;13;1921;82;613;228;34.4;38.8;1.494
28/12/2004;20.00.00;3.6;1070;196;9.5;383;192;2025;94;833;228;25.3;55.2;1.136
28/12/2004;21.00.00;2.6;837;216;6.7;383;105;2019;89;788;228;23.4;55.8;0.919
28/12/2004;22.00.00;2.4;650;356;10.3;383;2;1902;157;1379;228;10.3;38.0;1.28
28/12/2004;23.00.00;0.1;647;321;2.4;383;584;1462;173;1321;764;29.8;28.6;0.778
29/12/2004;00.00.00;1.8;647;403;4.3;383;127;1882;5;551;228;37.1;31.8;0.614
29/12/2004;01.00.00;2.1;647;239;8.3;383;101;1905;107;990;228;9.9;60.7;0.656
29/12/2004;02.00.00;4.9;1303;134;18.1;501;494;1567;118;1053;599;17.3;21.1;0.579
29/12/2004;03.00.00;3.1;718;176;11.2;383;66;2053;41;551;228;10.8;34.9;1.093
29/12/2004;04.00.00;4.3;1187;105;14.4;383;23;1997;173;1313;228;15.2;49.2;1.034
29/12/2004;05.00.00;3.0;719;290;11.8;383;214;1825;130;1066;228;16.6;70.2;0.18
29/12/2004;06.00.00;1.2;647;162;5.2;383;170;1815;153;1329;253;28.4;61.5;0.897
29/12/2004;07.00.00;2.3;650;7;5.0;383;148;1797;91;660;289;6.6;41.2;1.345
29/12/2004;08.00.00;2.5;784;452;7.6;383;105;1865;75;611;228;23.8;39.1;1.618
29/12/2004;09.00.00;0.8;647;163;1.6;383;217;1756;85;772;258;24.1;46.7;1.399
29/12/2004;10.00.00;1.6;647;163;7.5;383;496;1502;107;845;633;10.7;73.5;0.439
29/12/2004;11.00.00;1.9;647;376;4.8;383;2;2084;92;734;228;18.2;28.7;1.09
29/12/2004;12.00.00;4.4;1313;103;12.6;383;374;1774;156;1365;494;13.4;28.8;0.941
29/12/2004;13.00.00;0.1;647;325;2.4;383;480;1585;240;1894;690;19.0;47.6;1.532
29/12/2004;14.00.00;3.8;968;162;12.8;383;150;1985;140;1229;238;32.8;56.3;0.477
29/12/2004;15.00.00;0.8;647;92;6.9;383;303;1804;19;551;514;11.0;33.3;1.155
29/12/2004;16.00.00;0.2;647;380;0.1;383;227;1731;120;876;228;20.4;62.5;1.513
29/12/2004;17.00.00;3.8;1102;305;11.1;383;2;1881;55;551;228;10.6;62.6;0.241
29/12/2004;18.00.00;3.2;1007;305;12.4;383;432;1678;93;698;396;23.8;48.2;0.857
29/12/2004;19.00.00;3.9;1048;252;9.9;383;251;1836;111;796;263;20.6;41.4;0.559
29/12/2004;20.00.00;3.3;966;274;13.1;383;166;1763;100;961;240;22.8;51.9;1.263
29/12/2004;21.00.00;5.0;1287;100;13.7;383;13;1947;63;551;228;13.8;12.8;1.115
29/12/2004;22.00.00;2.9;835;228;10.6;383;325;1807;138;1078;346;8.9;17.0;1.341
29/12/2004;23.00.00;1.9;647;129;2.5;383;269;1910;17;551;313;5.3;56.0;0.68
30/12/2004;00.00.00;2.6;647;86;8.5;383;338;1735;131;1174;248;18.1;23.7;0.912
30/12/2004;01.00.00;3.9;1073;257;9.7;383;330;1739;69;686;400;22.3;36.2;0.895
30/12/2004;02.00.00;1.1;647;328;7.2;383;121;1866;126;967;270;21.2;52.6;1.131
30/12/2004;03.00.00;1.2;647;181;1.8;383;2;2117;48;551;228;23.9;64.1;1.112
30/12/2004;04.00.00;1.7;647;197;3.8;383;229;1861;124;963;273;13.7;55.5;0.5
30/12/2004;05.00.00;0.1;647;109;1.4;383;218;1757;179;1494;372;17.2;47.5;1.063
30/12/2004;06.00.00;2.3;713;218;6.3;383;271;1845;84;647;243;-0.8;48.7;0.257
30/12/2004;07.00.00;0.1;647;290;1.7;383;478;1561;83;551;557;16.9;41.9;1.219
30/12/2004;08.00.00;2.2;647;293;5.7;383;238;1733;133;987;379;31.9;49.1;0.363
30/12/2004;09.00.00;3.4;983;269;9.2;383;351;1682;123;1068;630;19.5;47.0;1.253
30/12/2004;10.00.00;1.5;647;159;4.7;383;303;1688;46;551;385;34.0;63.9;0.706
30/12/2004;11.00.00;4.5;1261;156;12.0;383;34;1900;166;1392;228;21.5;48.7;1.216
30/12/2004;12.00.00;0.1;647;293;1.1;383;48;1849;151;1244;228;26.0;42.6;1.376
30/12/2004;13.00.00;3.8;1129;295;14.0;383;422;1606;174;1339;536;23.7;63.5;0.609
30/12/2004;14.00.00;3.1;1020;201;11.0;383;111;1868;139;1101;228;24.7;51.7;1.497
30/12/2004;15.00.00;0.1;647;177;1.6;383;302;1649;203;1578;390;20.6;55.5;0.581
30/12/2004;16.00.00;5.9;1609;328;15.2;404;89;1971;23;551;228;24.8;24.3;1.052
30/12/2004;17.00.00;2.1;647;183;5.7;383;360;1570;186;1346;413;13.9;32.4;0.676
30/12/2004;18.00.00;0.9;647;288;2.5;383;283;1742;94;745;444;28.7;50.4;0.32
30/12/2004;19.00.00;0.2;647;204;3.5;383;200;1892;86;648;284;30.5;64.2;1.103
30/12/2004;20.00.00;1.8;647;118;4.7;383;347;1812;78;635;359;21.2;60.9;1.383
30/12/2004;21.00.00;2.0;647;371;1.7;383;285;1725;137;1141;244;15.1;36.9;0.833
30/12/2004;22.00.00;2.3;771;229;5.3;383;135;1972;151;1260;278;8.3;55.0;1.302
30/12/2004;23.00.00;1.7;647;150;4.2;383;247;1772;90;679;386;21.1;68.0;0.576
31/12/2004;00.00.00;3.0;924;85;5.4;383;348;1901;126;957;440;17.8;42.0;1.229
31/12/2004;01.00.00;1.6;647;95;7.1;383;415;1550;245;1953;394;12.8;39.7;0.18
31/12/2004;02.00.00;0.1;647;182;0.1;383;226;1738;80;734;247;10.1;60.8;1.495
31/12/2004;03.00.00;1.9;647;400;7.1;383;519;1597;94;711;664;9.6;71.3;0.772
31/12/2004;04.00.00;0.1;647;162;0.1;383;132;1793;181;1394;228;18.5;51.7;0.527
31/12/2004;05.00.00;2.6;742;355;11.5;383;7;1937;37;551;228;21.9;27.0;0.771
31/12/2004;06.00.00;0.8;647;205;1.9;383;30;2012;124;1038;228;22.2;57.7;1.753
31/12/2004;07.00.00;2.4;647;105;6.7;383;244;1819;2;551;228;43.7;57.5;1.182
31/12/2004;08.00.00;4.0;1137;173;13.8;383;247;1798;46;551;315;23.8;56.7;0.916
31/12/2004;09.00.00;0.8;647;96;0.6;383;265;1785;55;551;419;26.9;39.3;2.048
31/12/2004;10.00.00;3.6;1050;136;12.8;413;143;1688;70;620;228;18.0;86.3;1.272
31/12/2004;11.00.00;1.5;647;133;4.0;383;586;1542;53;551;636;6.9;76.5;1.134
31/12/2004;12.00.00;4.6;1382;37;13.5;383;477;1567;122;927;353;14.6;46.8;1.443
31/12/2004;13.00.00;1.6;647;361;5.1;383;70;1913;180;1487;228;32.3;30.9;1.493
31/12/2004;14.00.00;1.0;647;238;0.9;383;230;1688;210;1769;228;11.4;39.3;0.749
31/12/2004;15.00.00;3.1;1065;152;9.6;383;253;1851;63;561;437;18.7;60.6;0.571
31/12/2004;16.00.00;1.5;647;239;5.6;383;350;1763;147;1200;284;18.4;57.2;0.606
31/12/2004;17.00.00;1.0;647;138;0.1;383;12;1896;171;1502;228;30.4;59.3;1.025
31/12/2004;18.00.00;1.5;647;7;6.9;383;2;2012;118;1056;228;22.4;55.0;0.969
31/12/2004;19.00.00;2.1;647;498;8.3;383;59;2084;147;1181;228;22.9;64.1;0.752
31/12/2004;20.00.00;4.0;1152;236;9.2;383;476;1630;135;1161;575;16.8;37.1;0.627
31/12/2004;21.00.00;0.1;647;162;0.1;383;145;1722;135;1132;228;0.1;35.5;1.496
31/12/2004;22.00.00;2.2;647;34;8.7;383;369;1658;77;578;247;14.9;52.8;0.764
31/12/2004;23.00.00;3.0;786;76;11.2;383;336;1741;17;551;380;17.8;31.0;0.548
01/01/2005;00.00.00;2.4;647;375;9.0;383;218;1994;96;905;246;19.4;22.7;0.86
01/01/2005;01.00.00;4.0;1077;360;9.9;383;372;1605;76;705;407;12.6;52.2;0.642
01/01/2005;02.00.00;2.0;647;289;10.2;383;58;1941;99;847;228;6.7;37.8;0.681
01/01/2005;03.00.00;1.9;647;112;4.5;383;173;1775;159;1348;228;24.1;50.9;0.995
01/01/2005;04.00.00;3.0;979;361;10.0;383;2;2068;181;1428;228;15.4;53.2;1.226
01/01/2005;05.00.00;2.3;752;260;7.8;383;260;1761;120;1049;353;17.9;35.8;2.196
01/01/2005;06.00.00;1.6;647;280;8.3;383;124;1681;56;551;228;4.1;49.5;1.707
01/01/2005;07.00.00;2.9;723;260;9.4;383;581;1503;94;728;765;16.1;39.5;0.483
01/01/2005;08.00.00;1.2;647;74;4.8;383;254;1787;75;551;335;23.7;23.5;0.923
01/01/2005;09.00.00;1.3;647;104;4.0;383;371;1733;118;983;414;20.5;57.0;1.192
01/01/2005;10.00.00;1.4;647;169;2.1;383;345;1737;90;807;453;14.7;69.8;1.159
01/01/2005;11.00.00;4.0;1178;279;8.3;383;234;1865;156;1382;350;13.7;53.1;0.757
01/01/2005;12.00.00;0.1;647;86;0.4;383;397;1671;72;561;518;16.5;72.7;1.337
01/01/2005;13.00.00;2.7;799;201;5.8;383;251;1805;217;1760;228;20.9;59.5;0.625
01/01/2005;14.00.00;2.2;697;201;7.7;383;318;1745;42;551;447;20.8;37.9;0.764
01/01/2005;15.00.00;0.1;647;293;0.6;383;606;1481;127;1166;787;22.5;49.8;0.863
01/01/2005;16.00.00;2.6;798;282;8.5;383;275;1825;35;551;398;24.6;81.1;0.742
01/01/2005;17.00.00;2.8;732;122;6.9;383;165;1935;163;1454;228;18.9;37.8;1.58
01/01/2005;18.00.00;3.0;757;355;11.6;383;137;1886;115;1021;228;31.8;50.4;1.184
01/01/2005;19.00.00;0.1;647;107;1.3;383;233;1774;122;1043;276;23.3;66.0;1.203
01/01/2005;20.00.00;4.1;1234;321;10.6;383;263;1702;69;551;391;12.1;63.5;0.772
01/01/2005;21.00.00;1.1;647;165;7.7;383;255;1824;165;1234;228;20.7;38.4;2.042
01/01/2005;22.00.00;3.1;872;233;9.5;383;3;1916;143;1157;228;22.3;82.2;0.483
01/01/2005;23.00.00;3.2;917;239;7.5;383;2;2011;86;702;228;24.1;49.7;1.349
02/01/2005;00.00.00;0.9;647;236;1.4;383;97;1932;112;804;228;14.6;46.7;1.782
02/01/2005;01.00.00;3.1;770;282;6.8;383;254;1881;70;648;392;2.4;37.8;1.169
02/01/2005;02.00.00;1.6;647;255;7.9;383;255;1906;66;551;328;29.6;71.8;1.081
02/01/2005;03.00.00;0.1;647;292;2.5;383;315;1504;83;714;288;17.2;28.8;0.87
02/01/2005;04.00.00;3.8;1066;262;13.6;383;301;1742;99;934;413;1.2;43.4;1.256
02/01/2005;05.00.00;1.1;647;97;4.5;383;169;1696;113;842;228;15.8;69.7;0.985
02/01/2005;06.00.00;1.0;647;243;5.5;383;89;2021;110;720;228;23.9;59.8;1.662
02/01/2005;07.00.00;1.6;647;164;4.6;383;325;1737;71;551;425;9.4;77.7;0.773
02/01/2005;08.00.00;2.5;753;112;8.9;383;280;1867;149;1333;390;9.3;68.8;0.709
02/01/2005;09.00.00;2.1;647;190;5.0;383;78;1957;165;1323;228;16.0;33.0;0.618
02/01/2005;10.00.00;2.9;962;235;9.0;383;341;1618;156;1239;393;18.8;57.6;1.632
02/01/2005;11.00.00;0.3;647;241;1.8;383;392;1608;146;1133;452;13.4;29.0;1.204
02/01/2005;12.00.00;1.1;647;318;0.1;383;366;1695;2;551;547;15.1;59.7;1.566
02/01/2005;13.00.00;2.0;647;342;5.1;383;393;1730;65;551;402;24.5;31.2;0.875
02/01/2005;14.00.00;4.8;1328;249;15.7;483;131;1899;41;551;228;18.1;49.3;0.433
02/01/2005;15.00.00;2.0;647;267;6.2;383;376;1713;27;551;398;6.1;27.9;1.423
02/01/2005;16.00.00;3.7;911;227;10.8;383;221;1793;167;1550;270;27.5;40.9;1.36
02/01/2005;17.00.00;2.2;647;290;8.2;383;558;1643;194;1487;812;16.5;41.0;0.726
02/01/2005;18.00.00;1.5;647;264;3.3;383;382;1705;113;864;360;10.7;46.9;0.608
02/01/2005;19.00.00;1.8;647;212;3.3;383;311;1754;135;1040;259;16.5;64.1;0.727
02/01/2005;20.00.00;1.9;647;422;8.5;383;508;1616;95;893;723;7.4;37.0;0.91
02/01/2005;21.00.00;3.0;853;166;11.7;383;168;1831;169;1413;228;18.1;29.9;1.047
02/01/2005;22.00.00;4.1;1243;356;11.8;383;330;1707;126;990;339;22.4;51.4;1.195
02/01/2005;23.00.00;2.7;735;89;8.4;383;588;1568;87;663;695;13.4;62.1;0.838
03/01/2005;00.00.00;3.8;1233;295;13.9;383;370;1765;139;1244;428;15.5;45.5;1.826
03/01/2005;01.00.00;0.8;647;354;2.6;383;269;1855;104;837;300;13.3;59.3;1.816
03/01/2005;02.00.00;1.6;647;36;6.1;383;204;1820;122;975;354;23.8;47.2;1.119
03/01/2005;03.00.00;1.1;647;231;4.6;383;97;1931;146;997;228;16.0;45.9;1.136
03/01/2005;04.00.00;2.6;800;285;7.7;383;201;1790;293;2411;228;13.3;61.7;0.759
03/01/2005;05.00.00;1.6;647;241;6.3;383;120;1966;198;1589;228;19.2;68.9;1.476
03/01/2005;06.00.00;3.2;772;253;8.2;383;210;1755;120;970;236;15.8;59.3;1.085
03/01/2005;07.00.00;0.8;647;230;3.5;383;229;1834;67;551;228;16.9;51.1;0.445
03/01/2005;08.00.00;2.2;742;114;6.9;383;397;1752;4;551;501;11.6;26.5;0.762
03/01/2005;09.00.00;3.1;889;442;9.2;383;183;1863;174;1218;228;23.0;49.1;1.029
03/01/2005;10.00.00;0.1;647;170;0.1;383;154;1900;166;1238;232;14.8;32.7;1.445
03/01/2005;11.00.00;5.1;1337;259;16.6;383;381;1672;82;819;565;15.6;54.7;0.18
03/01/2005;12.00.00;1.8;647;156;5.7;383;352;1569;108;772;329;19.5;41.3;1.149
03/01/2005;13.00.00;0.1;647;7;0.1;383;208;1779;122;922;262;33.7;75.5;0.996
03/01/2005;14.00.00;2.4;647;130;4.4;383;337;1733;141;1232;278;24.7;69.8;0.796
03/01/2005;15.00.00;2.2;733;80;3.7;383;205;1780;192;1543;251;12.6;59.3;0.829
03/01/2005;16.00.00;2.0;650;321;6.0;383;213;1868;50;551;300;8.0;24.9;1.406
03/01/2005;17.00.00;3.5;1092;160;11.9;383;483;1495;145;1289;554;20.6;34.9;0.998
03/01/2005;18.00.00;3.2;818;169;13.9;383;224;1665;123;942;301;13.3;67.5;0.18
03/01/2005;19.00.00;2.6;647;116;8.1;383;183;1908;88;665;246;16.2;46.5;0.976
03/01/2005;20.00.00;2.8;789;226;5.6;383;248;1776;151;1274;345;16.5;58.0;1.22
03/01/2005;21.00.00;2.0;647;149;6.0;383;2;2026;107;874;228;17.1;27.4;0.733
03/01/2005;22.00.00;4.6;1327;312;17.3;385;220;1782;109;955;351;16.3;22.5;0.3
03/01/2005;23.00.00;0.1;647;246;0.1;383;284;1817;128;972;316;14.2;44.1;1.475
04/01/2005;00.00.00;2.3;647;163;9.7;383;549;1669;91;744;526;0.9;59.3;0.814
04/01/2005;01.00.00;2.2;696;298;7.5;383;260;1906;144;1149;238;19.5;24.4;1.089
04/01/2005;02.00.00;3.3;833;218;11.8;383;313;1697;93;720;274;23.0;60.9;0.224
04/01/2005;03.00.00;1.0;647;220;6.8;383;299;1727;194;1450;315;10.5;57.9;1.475
04/01/2005;04.00.00;0.1;647;79;0.1;383;593;1539;123;958;642;23.8;67.8;0.497
04/01/2005;05.00.00;2.4;647;211;9.4;383;399;1830;80;603;356;20.5;38.2;1.534
04/01/2005;06.00.00;2.5;663;248;8.0;383;23;1888;127;1122;228;19.0;72.3;0.743
04/01/2005;07.00.00;4.2;1070;344;11.7;383;434;1561;160;1329;518;19.5;34.8;1.159
04/01/2005;08.00.00;0.4;647;146;1.0;383;101;1988;37;551;235;23.9;16.3;1.34
04/01/2005;09.00.00;3.8;992;434;15.4;494;145;1829;173;1375;228;22.3;50.3;0.498
04/01/2005;10.00.00;5.5;1592;270;20.2;432;47;2015;129;963;228;5.4;63.1;1.232
04/01/2005;11.00.00;1.6;647;73;1.2;383;524;1533;111;910;544;28.4;37.8;1.271
04/01/2005;12.00.00;0.3;647;137;0.1;383;427;1686;80;753;410;22.4;53.3;0.267
04/01/2005;13.00.00;1.6;647;352;6.9;383;434;1611;129;968;500;10.1;66.9;0.812
04/01/2005;14.00.00;2.2;649;336;6.9;383;404;1596;70;600;469;3.7;73.1;0.428
04/01/2005;15.00.00;2.9;935;219;9.4;383;351;1730;17;551;466;8.3;62.5;0.18
04/01/2005;16.00.00;1.3;647;232;1.1;383;197;1745;78;629;228;28.0;45.2;0.908
04/01/2005;17.00.00;4.3;1092;107;12.4;390;277;1814;99;786;444;17.1;45.6;0.878
04/01/2005;18.00.00;0.6;647;343;0.1;383;166;1847;142;1175;228;24.3;42.7;0.719
04/01/2005;19.00.00;0.1;647;124;0.1;383;115;1798;102;807;228;34.2;49.9;0.65
04/01/2005;20.00.00;3.7;1232;298;9.3;383;148;1905;58;551;228;8.8;62.0;0.345
04/01/2005;21.00.00;0.1;647;346;0.1;383;606;1537;81;551;688;8.4;33.2;1.0
04/01/2005;22.00.00;1.9;695;222;4.4;383;187;1661;113;929;228;17.9;39.1;1.242
04/01/2005;23.00.00;6.5;1829;309;19.2;503;399;1676;143;1200;416;20.4;61.2;1.143
05/01/2005;00.00.00;2.1;647;393;8.9;383;563;1549;152;1221;565;24.1;46.4;0.334
05/01/2005;01.00.00;0.6;647;243;0.1;383;365;1715;47;551;270;10.6;52.0;1.3
05/01/2005;02.00.00;2.1;650;201;9.5;383;125;1754;115;1042;228;12.7;59.9;1.414
05/01/2005;03.00.00;2.1;647;211;5.7;383;133;1921;150;1330;228;29.0;46.5;1.949
05/01/2005;04.00.00;2.4;647;147;8.5;383;264;1829;71;654;340;21.2;34.7;0.707
05/01/2005;05.00.00;3.1;798;145;10.8;383;591;1451;199;1622;705;20.5;76.7;1.253
05/01/2005;06.00.00;0.7;647;260;0.4;383;463;1517;89;721;504;14.4;55.7;1.639
05/01/2005;07.00.00;4.5;1381;202;13.8;425;328;1659;161;1211;352;28.5;65.2;1.24
05/01/2005;08.00.00;2.5;843;249;7.0;383;214;1838;146;1016;345;26.5;45.3;2.219
05/01/2005;09.00.00;3.2;774;76;10.9;383;304;1657;79;749;299;17.8;54.3;0.896
05/01/2005;10.00.00;1.3;647;209;3.8;383;274;1671;113;919;405;4.7;69.6;0.817
05/01/2005;11.00.00;4.0;1182;315;11.1;383;273;1948;178;1699;437;25.5;54.6;0.268
05/01/2005;12.00.00;1.8;647;111;6.0;383;112;1909;87;651;228;22.3;49.8;0.98
05/01/2005;13.00.00;2.5;679;219;8.8;383;109;1887;121;1006;228;18.7;31.6;1.018
05/01/2005;14.00.00;0.8;647;41;6.4;383;296;1709;40;551;339;27.4;14.7;1.119
05/01/2005;15.00.00;0.8;647;93;2.5;383;68;1911;130;989;228;21.6;80.1;1.215
05/01/2005;16.00.00;3.1;773;294;10.0;383;150;2023;93;727;228;15.6;49.4;0.929
